resturl,title,latitude,longitude,rating,reviewCount,categories,photos,URL,neighborhood,menu,reservable,yelpDelivery,slides,sponsor,claim,eliteReviews,transit,hours,attire,creditCards,parking,price,groups,kids,reservations,deal,delivery,takeout,service,outdoorSeating,wifi,meals,bestNights,happyHour,alcohol,smoking,coatCheck,noise,goodForDancing,ambience,tv,caters,wheelchairAccessible
http://www.yelp.com/biz/nomad-new-york,Nomad,40.7263742,-73.9890678,3.5,238,"African, Tapas/Small Plates, Spanish",Has photos,nomadny.com,['East Village'],Has menu,Reservable,Delivery system,None,None,None,Has Elites,"2 Ave. (F)
Astor Pl (4, 6, 6X)
Bleecker St. (4, 6, 6X)","Mon-Thu, Sun 4 pm - 11 pm
Fri-Sat 4 pm - 12 am",Casual,Yes,Street,$$,Yes,No,Yes,Has deal,Yes,Yes,Yes,Yes,No,Dinner,None,None,Full Bar,None,None,Average,None,"Intimate, Romantic",No,None,Yes
http://www.yelp.com/biz/bugs-new-york,Bugs,40.7288309,-73.9809198,4.5,47,"Sushi Bars, Japanese",Has photos,None,"['East Village', 'Alphabet City']",Has menu,Reservable,None,None,None,Unclaimed,Has Elites,"1 Ave. (L)
3 Ave. (L)","Tue-Thu 5:30 pm - 11 pm
Fri-Sat 5:30 pm - 12 am
Sun 5:30 pm - 10 pm",Casual,Yes,None,$$$,No,No,Yes,None,Yes,Yes,Yes,No,No,Dinner,None,None,No,None,None,Quiet,None,Casual,No,No,None
http://www.yelp.com/biz/frank-new-york,Frank,40.726809,-73.988615,3.5,333,Italian,Has photos,frankrestaurant.com,['East Village'],Has menu,None,Delivery system,None,None,Unclaimed,Has Elites,"2 Ave. (F)
Astor Pl (4, 6, 6X)
8 St. - Nyu (N, R)","Mon-Thu, Sun 10:30 am - 1 am
Fri-Sat 10:30 am - 2 am",Casual,No,Street,$$,No,No,No,Has deal,Yes,Yes,Yes,Yes,None,Dinner,None,None,Full Bar,None,None,Loud,None,"Casual, Intimate, Romantic",No,None,Yes
http://www.yelp.com/biz/stage-restaurant-new-york,Stage Restaurant,40.728324,-73.9876853,4.5,119,"Ukrainian, Polish",Has photos,None,['East Village'],Has menu,None,None,None,None,None,Has Elites,"Astor Pl (4, 6, 6X)
8 St. - Nyu (N, R)
3 Ave. (L)",Mon-Sat 6:30 am - 9:30 pm,Casual,No,Street,$,No,Yes,No,None,No,Yes,Yes,No,No,"Breakfast, Lunch",None,None,No,None,None,Average,None,"Divey, Casual",No,Yes,No
http://www.yelp.com/biz/dieci-new-york,Dieci,40.7291186,-73.9854358,4.0,201,"Italian, Japanese",Has photos,dieciny.com,['East Village'],Has menu,Reservable,None,None,None,None,Has Elites,"1 Ave. (L)
3 Ave. (L)
Astor Pl (4, 6, 6X)","Mon-Thu, Sun 6 pm - 11:30 pm
Fri-Sat 6 pm - 12 am",Casual,Yes,None,$$$,No,No,Yes,None,No,Yes,Yes,No,No,Dinner,None,None,Beer & Wine Only,None,None,Average,None,"Intimate, Romantic",No,No,No
http://www.yelp.com/biz/il-bagatto-new-york,Il Bagatto,40.7221765,-73.9838686,4.0,134,Italian,Has photos,ilbagattonyc.com,"['East Village', 'Alphabet City']",Has menu,None,None,None,None,None,Has Elites,"Essex St. (J, M, Z)
2 Ave. (F)
Delancey St. (F)",None,Casual,Yes,Street,$$$,Yes,No,Yes,None,Yes,Yes,Yes,Yes,No,Dinner,None,None,Full Bar,None,None,Quiet,None,Romantic,Yes,Yes,No
http://www.yelp.com/biz/nai-tapas-bar-new-york,Nai Tapas Bar,40.729194,-73.983975,4.0,337,Tapas Bars,Has photos,naitapasbar.com,['East Village'],Has menu,Reservable,None,None,None,None,Has Elites,"1 Ave. (L)
3 Ave. (L)
Astor Pl (4, 6, 6X)","Mon-Wed 5 pm - 11 pm
Thu-Sat 5 pm - 12 am
Sun 2 pm - 10 pm",Casual,Yes,"Garage, Street",$$,Yes,No,Yes,None,No,Yes,Yes,Yes,No,Dinner,None,None,Beer & Wine Only,None,None,Average,None,Casual,No,No,No
http://www.yelp.com/biz/cafecito-new-york,Cafecito,40.7268752,-73.9769721,4.0,247,Cuban,Has photos,None,"['East Village', 'Alphabet City']",None,Reservable,Delivery system,None,None,None,Has Elites,1 Ave. (L),"Mon-Wed, Sun 11 am - 11 pm
Thu-Sat 11 am - 12 am",Casual,No,Street,$$,No,No,Yes,Has deal,Yes,Yes,Yes,Yes,None,Dinner,None,None,Full Bar,None,None,Average,None,Casual,Yes,No,No
http://www.yelp.com/biz/jeepney-new-york,Jeepney,40.730294,-73.9835395,4.0,183,"Filipino, Gastropubs",Has photos,jeepneynyc.com,['East Village'],Has menu,None,None,None,None,None,Has Elites,"1 Ave. (L)
3 Ave. (L)
Astor Pl (4, 6, 6X)","Mon-Thu, Sun 5 pm - 11 pm
Wed-Sun 11 am - 4 pm
Fri-Sat 5 pm - 12 am",Casual,Yes,Street,$$,Yes,No,Yes,None,Yes,Yes,Yes,Yes,No,Dinner,None,None,No,None,None,Average,None,"Hipster, Casual",No,Yes,Yes
http://www.yelp.com/biz/parmys-persian-fusion-new-york,PARMYS Persian Fusion,40.727407,-73.98574,5.0,13,"Barbeque, Persian/Iranian",Has photos,parmyspersianfusion.com,['East Village'],Has menu,None,Delivery system,None,None,None,None,"1 Ave. (L)
Astor Pl (4, 6, 6X)
2 Ave. (F)","Mon-Wed, Sun 12 pm - 10 pm
Thu-Sat 12 pm - 11 pm",None,Yes,Street,None,Yes,None,Yes,Has deal,Yes,Yes,Yes,No,Free,None,None,None,Beer & Wine Only,None,None,Quiet,None,Casual,None,Yes,Yes
http://www.yelp.com/biz/lan-cafe-new-york-3,Lan Cafe,40.7264381,-73.9866046,4.0,171,"Vietnamese, Vegetarian, Cafes",Has photos,lancafenyc.com,['East Village'],Has menu,None,None,None,None,Unclaimed,Has Elites,"2 Ave. (F)
Astor Pl (4, 6, 6X)
1 Ave. (L)","Tue-Sat 2 pm - 11 pm
Sun 3 pm - 11 pm",Casual,No,Street,$,No,Yes,No,None,Yes,Yes,Yes,No,No,Dinner,None,None,No,None,None,Quiet,None,Casual,No,No,Yes
http://www.yelp.com/biz/robataya-ny-new-york,Robataya NY,40.729552,-73.987838,4.0,281,Japanese,Has photos,robataya-ny.com,['East Village'],Has menu,None,None,None,None,None,Has Elites,"Astor Pl (4, 6, 6X)
3 Ave. (L)
8 St. - Nyu (N, R)","Mon-Thu, Sun 6 pm - 11 pm
Wed-Fri 12 pm - 2:30 pm
Fri-Sat 6 pm - 12 am
Sat-Sun 12 pm - 3 pm",Casual,Yes,Street,$$$,Yes,No,Yes,None,No,No,Yes,No,No,Dinner,None,None,Beer & Wine Only,None,None,Average,None,Casual,No,No,Yes
http://www.yelp.com/biz/tinks-restaurant-new-york,Tink's Restaurant,40.726436615,-73.9854736328,4.5,99,"American (New), Comfort Food, Breakfast & Brunch",Has photos,tinksrestaurant.com,['East Village'],Has menu,None,None,None,None,None,Has Elites,"2 Ave. (F)
1 Ave. (L)
Astor Pl (4, 6, 6X)","Mon-Thu 5 pm - 10 pm
Fri 12 pm - 11 pm
Sat 11:30 am - 11 pm
Sun 11:30 am - 9 pm",Casual,Yes,Street,$$,No,Yes,Yes,None,Yes,Yes,Yes,No,Free,Dinner,None,None,Beer & Wine Only,None,None,Average,None,"Intimate, Romantic",Yes,Yes,None
http://www.yelp.com/biz/lucien-new-york,Lucien,40.723332,-73.988057,4.0,144,"French, Wine Bars",Has photos,luciennyc.com,['East Village'],Has menu,None,None,None,None,Unclaimed,Has Elites,"2 Ave. (F)
Delancey St. (F)
Essex St. (J, M, Z)","Mon-Thu, Sun 11 am - 12 am
Fri-Sat 11 am - 1 am",Casual,Yes,Street,$$$,Yes,No,Yes,None,No,No,Yes,No,No,Dinner,None,None,Full Bar,No,None,Average,None,"Intimate, Romantic",No,No,No
http://www.yelp.com/biz/cafe-himalaya-new-york-2,Cafe Himalaya,40.723232,-73.987921,4.0,246,"Asian Fusion, Himalayan/Nepalese, Vegetarian",Has photos,None,['East Village'],Has menu,None,None,None,None,Unclaimed,Has Elites,"2 Ave. (F)
Delancey St. (F)
Essex St. (J, M, Z)",None,Casual,Yes,Street,$,No,No,No,None,Yes,Yes,Yes,No,No,"Lunch, Dinner",None,None,No,None,None,Average,None,Casual,No,No,No
http://www.yelp.com/biz/bikinis-new-york,BIKINIS,40.7223428,-73.9798382,4.0,37,"Spanish, Tapas/Small Plates",Has photos,eatbikinis.com,"['East Village', 'Alphabet City']",Has menu,None,None,None,None,None,Has Elites,"Essex St. (J, M, Z)","Tue-Thu 5 pm - 12 am
Fri-Sat 10 am - 12 am
Sun 10 am - 11 pm",Casual,Yes,Street,$$,No,No,Yes,None,No,Yes,Yes,No,No,"Brunch, Dinner",None,None,Beer & Wine Only,None,None,Average,None,Casual,No,Yes,No
http://www.yelp.com/biz/momofuku-noodle-bar-new-york,Momofuku Noodle Bar,40.7291576,-73.9843829,3.5,2196,Asian Fusion,Has photos,momofuku.com,['East Village'],Has menu,None,None,None,None,None,Has Elites,"1 Ave. (L)
3 Ave. (L)
Astor Pl (4, 6, 6X)","Mon-Fri 12 pm - 4:30 pm
Mon-Thu, Sun 5:30 pm - 11 pm
Fri-Sat 5:30 pm - 2 am
Sat-Sun 12 pm - 4 pm",Casual,Yes,Street,$$,No,No,No,None,No,Yes,Yes,No,No,Dinner,None,None,Beer & Wine Only,None,None,Loud,None,"Casual, Trendy",No,No,Yes
http://www.yelp.com/biz/boukies-new-york,Boukie's,40.7249455,-73.9908137,4.0,90,Greek,Has photos,boukiesrestaurant.com,['East Village'],Has menu,Reservable,None,None,None,None,Has Elites,"2 Ave. (F)
Bleecker St. (4, 6, 6X)
Broadway - Lafayette St. (B, D, F, M)","Mon-Thu, Sun 5 pm - 1 am
Fri-Sat 5 pm - 2 am
Sat-Sun 11:30 am - 4 pm",Casual,Yes,Street,$$$,Yes,No,Yes,None,No,No,Yes,Yes,No,Dinner,None,None,Beer & Wine Only,None,None,Average,None,"Casual, Classy",No,Yes,None
http://www.yelp.com/biz/quintessence-new-york-2,Quintessence,40.7284032,-73.9833549,4.0,291,"Live/Raw Food, Vegan, Kosher",Has photos,raw-q.com,"['East Village', 'Alphabet City']",Has menu,None,None,None,None,None,Has Elites,"1 Ave. (L)
3 Ave. (L)
Astor Pl (4, 6, 6X)","Mon-Fri 11 am - 10 pm
Sat 11 am - 11 pm
Sun 11 am - 10:30 pm",Casual,Yes,Street,$$,No,No,No,None,Yes,Yes,Yes,No,No,"Lunch, Dinner",None,None,No,None,None,Quiet,None,"Casual, Intimate",No,No,None
http://www.yelp.com/biz/kafana-new-york,Kafana,40.7243943,-73.9785172,4.0,195,"Ethnic Food, Modern European",Has photos,kafananyc.com,"['East Village', 'Alphabet City']",Has menu,Reservable,None,None,None,None,Has Elites,1 Ave. (L),"Mon-Thu 5 pm - 11 pm
Fri 5 pm - 1 am
Sat 12 pm - 1 am
Sun 12 pm - 11 pm",Casual,No,Street,$$,Yes,No,Yes,None,No,Yes,Yes,Yes,No,Dinner,None,None,Beer & Wine Only,None,None,Average,None,Casual,No,No,No
http://www.yelp.com/biz/feast-new-york,Feast,40.7325189,-73.9881274,4.0,92,"American (New), Breakfast & Brunch",Has photos,eatfeastnyc.com,['East Village'],Has menu,Reservable,None,None,None,None,Has Elites,"3 Ave. (L)
14 St. - Union Sq (4, 5, 6, 6X)
Union Sq - 14 St. (L)","Mon-Fri 8 am - 4 pm
Mon-Thu 6 pm - 11 pm
Fri-Sat 6 pm - 12 am
Sat-Sun 11 am - 4 pm",Casual,Yes,Street,$$$,Yes,No,Yes,None,No,No,Yes,No,None,Dinner,None,None,Beer & Wine Only,None,None,Average,None,Intimate,No,No,None
http://www.yelp.com/biz/sobakoh-new-york,SobaKoh,40.7266376,-73.9883872,4.0,146,Japanese,Has photos,None,['East Village'],Has menu,None,None,None,None,None,Has Elites,"2 Ave. (F)
Astor Pl (4, 6, 6X)
Bleecker St. (4, 6, 6X)",None,Casual,Yes,Street,$$,No,No,Yes,None,No,Yes,Yes,No,No,Dinner,None,None,Full Bar,None,None,Quiet,None,Casual,No,No,No
http://www.yelp.com/biz/prime-and-beyond-new-york,Prime & Beyond,40.730786,-73.989747,4.0,122,"Steakhouses, Korean",Has photos,primeandbeyond.com,['East Village'],Has menu,Reservable,None,None,None,None,Has Elites,"Astor Pl (4, 6, 6X)
8 St. - Nyu (N, R)
3 Ave. (L)","Mon-Thu 5 pm - 11 pm
Fri-Sat 5 pm - 12 am
Sun 5 pm - 10 pm",Casual,Yes,Street,$$$,Yes,Yes,Yes,None,No,Yes,Yes,No,No,Dinner,None,None,Beer & Wine Only,None,None,Average,None,Trendy,No,No,None
http://www.yelp.com/biz/verso-new-york-3,VERSO,40.724876,-73.978581,4.0,51,"Italian, Lounges",Has photos,versonewyork.com,"['East Village', 'Alphabet City']",Has menu,None,None,None,None,None,Has Elites,1 Ave. (L),None,Casual,No,None,$$,Yes,Yes,No,Has deal,No,No,No,No,None,Dinner,"Tue, Fri, Sat",No,None,None,No,Quiet,No,"Intimate, Romantic",No,No,No
http://www.yelp.com/biz/apartment-13-new-york,Apartment 13,40.724331,-73.978669,4.5,30,"Comfort Food, Diners",Has photos,apt-13.com,"['East Village', 'Alphabet City']",Has menu,None,None,None,None,None,Has Elites,1 Ave. (L),Tue-Sun 5 pm - 12 am,None,Yes,None,$$$,Yes,Yes,Yes,None,None,None,Yes,Yes,No,Dinner,None,None,Full Bar,None,None,Loud,None,None,None,Yes,None
http://www.yelp.com/biz/yakiniku-west-new-york,Yakiniku West,40.7295327,-73.9885862,4.0,304,Japanese,Has photos,yakinikuwest.com,['East Village'],None,None,None,None,None,Unclaimed,Has Elites,"Astor Pl (4, 6, 6X)
8 St. - Nyu (N, R)
3 Ave. (L)",None,Casual,Yes,Street,$$,Yes,Yes,Yes,None,No,No,Yes,No,No,Dinner,None,None,Beer & Wine Only,None,None,Average,None,Casual,No,No,No
http://www.yelp.com/biz/la-palapa-new-york,La Palapa,40.7278341,-73.9856253,3.5,356,"Breakfast & Brunch, Mexican",Has photos,lapalapa.com,['East Village'],Has menu,Reservable,None,Has slides,Sponsors,None,Has Elites,"1 Ave. (L)
Astor Pl (4, 6, 6X)
3 Ave. (L)","Mon-Fri 12 pm - 12 am
Sat-Sun 11 am - 12 am",Casual,Yes,Street,$$,Yes,No,Yes,None,Yes,Yes,Yes,Yes,Free,Dinner,None,None,Full Bar,None,None,Average,None,Casual,No,Yes,No
http://www.yelp.com/biz/natori-new-york-2,Natori,40.728007,-73.986611,3.5,65,"Japanese, Sushi Bars",Has photos,natorinewyork.com,['East Village'],Has menu,None,Delivery system,Has slides,Sponsors,None,Has Elites,"Astor Pl (4, 6, 6X)
1 Ave. (L)
3 Ave. (L)","Mon-Wed, Sun 4:30 pm - 11:30 pm
Thu-Sat 4:30 pm - 1 am",Casual,Yes,Street,$$,No,No,Yes,Has deal,Yes,Yes,Yes,Yes,None,Dinner,None,None,Beer & Wine Only,None,None,Average,None,Casual,No,None,No
http://www.yelp.com/biz/casimir-new-york,Casimir,40.7247732,-73.9812344,4.0,228,French,Has photos,casimirrestaurant.com,"['East Village', 'Alphabet City']",Has menu,None,None,None,None,None,Has Elites,"1 Ave. (L)
2 Ave. (F)","Mon-Thu 5:30 pm - 12 am
Fri 5:30 pm - 1 am
Sat 11 am - 1 am
Sun 11 am - 12 am",Casual,Yes,Street,$$,Yes,No,Yes,None,No,No,Yes,Yes,None,Dinner,None,None,Full Bar,None,None,Average,None,"Casual, Romantic",No,No,No
http://www.yelp.com/biz/yakitori-taisho-new-york,Yakitori Taisho,40.729535,-73.989322,4.0,903,"Japanese, Sushi Bars",Has photos,None,['East Village'],Has menu,None,None,None,None,Unclaimed,Has Elites,"Astor Pl (4, 6, 6X)
8 St. - Nyu (N, R)
3 Ave. (L)","Mon-Wed, Sun 6 pm - 2 am
Thu-Sat 6 pm - 4 am",Casual,Yes,Street,$$,No,No,No,None,No,Yes,Yes,No,No,"Dinner, Late Night",None,None,Beer & Wine Only,None,None,Loud,None,Casual,No,No,No
http://www.yelp.com/biz/casa-adela-new-york,Casa Adela,40.7226089,-73.9797389,4.0,117,"Latin American, Puerto Rican",Has photos,None,"['East Village', 'Alphabet City']",Has menu,None,None,None,None,None,Has Elites,None,Mon-Sun 8 am - 10 pm,Casual,No,Street,$,No,Yes,No,None,Yes,Yes,Yes,No,No,Dinner,None,None,No,None,None,Average,None,Casual,Yes,Yes,None
http://www.yelp.com/biz/yuca-bar-and-restaurant-new-york,Yuca Bar & Restaurant,40.726267,-73.983742,4.0,887,"Latin American, Tapas Bars",Has photos,yucabarnyc.com,"['East Village', 'Alphabet City']",Has menu,None,None,None,None,None,Has Elites,"1 Ave. (L)
2 Ave. (F)
Astor Pl (4, 6, 6X)","Mon-Thu, Sun 10 am - 1 am
Fri-Sat 10 am - 3 am",Casual,Yes,Street,$$,Yes,No,Yes,None,No,Yes,Yes,Yes,No,Dinner,None,None,Full Bar,None,None,Loud,None,Casual,Yes,No,Yes
http://www.yelp.com/biz/7-spices-turkish-and-mediterranean-cuisine-new-york,7 Spices Turkish & Mediterranean Cuisine,40.726442,-73.988831,4.0,22,"Mediterranean, Turkish",Has photos,7spicesnyc.com,['East Village'],None,None,Delivery system,None,None,None,Has Elites,"2 Ave. (F)
Astor Pl (4, 6, 6X)
Bleecker St. (4, 6, 6X)",Mon-Sun 12 pm - 11 pm,Casual,Yes,None,$$,No,Yes,Yes,Has deal,Yes,Yes,Yes,No,Free,Dinner,None,None,No,None,None,Average,None,Casual,Yes,Yes,Yes
http://www.yelp.com/biz/oh-taisho-new-york,Oh! Taisho,40.7293999,-73.9891292,3.5,612,Japanese,Has photos,None,['East Village'],None,None,None,None,None,Unclaimed,Has Elites,"Astor Pl (4, 6, 6X)
8 St. - Nyu (N, R)
3 Ave. (L)","Mon-Thu 6 pm - 12:30 am
Fri-Sat 6 pm - 2:30 am",Casual,Yes,Street,$$,Yes,No,No,None,No,Yes,Yes,No,No,"Dinner, Late Night",None,None,Beer & Wine Only,None,None,Loud,None,Casual,No,No,No
http://www.yelp.com/biz/gemma-new-york,Gemma,40.7260006,-73.9916312,3.5,292,Italian,Has photos,theboweryhotel.com/dining.php,"['East Village', 'NoHo']",Has menu,None,None,None,None,None,Has Elites,"Bleecker St. (4, 6, 6X)
2 Ave. (F)
Broadway - Lafayette St. (B, D, F, M)","Mon-Wed, Sun 7 am - 12 am
Thu-Sat 7 am - 1 am",Casual,Yes,"Valet, Street",$$$,Yes,No,No,None,No,Yes,Yes,Yes,Free,Dinner,None,None,Full Bar,None,None,Average,None,"Trendy, Romantic",No,No,Yes
http://www.yelp.com/biz/prima-new-york,Prima,40.7238319537,-73.989247256,4.0,138,"Seafood, Bars",Has photos,Primanyc.net,['East Village'],Has menu,None,None,None,None,Unclaimed,Has Elites,"2 Ave. (F)
Bleecker St. (4, 6, 6X)
Bowery (J)","Mon-Thu 8 am - 1 am
Fri-Sat 8 am - 2 am
Sun 8 am - 12 am",Casual,Yes,Street,$$$,Yes,No,Yes,None,None,No,Yes,No,No,Dinner,None,Yes,Full Bar,No,No,Average,No,"Trendy, Intimate",No,No,None
http://www.yelp.com/biz/zabb-elee-new-york,Zabb Elee,40.7264543,-73.9894045,3.5,257,Thai,Has photos,zabbelee.com,['East Village'],Has menu,None,Delivery system,None,None,Unclaimed,Has Elites,"2 Ave. (F)
Astor Pl (4, 6, 6X)
Bleecker St. (4, 6, 6X)","Mon-Thu, Sun 11:30 am - 10:30 pm
Fri-Sat 11:30 am - 11:30 pm",Casual,Yes,Street,$$,Yes,No,Yes,Has deal,Yes,Yes,Yes,No,No,Dinner,None,None,Full Bar,None,None,Average,None,Casual,No,No,None
http://www.yelp.com/biz/y-cafe-new-york,Y Cafe,40.727822,-73.979514,4.0,56,"Cafes, American (New)",Has photos,None,"['East Village', 'Alphabet City']",None,None,Delivery system,None,None,None,Has Elites,"1 Ave. (L)
3 Ave. (L)",None,Casual,Yes,Street,$,No,Yes,Yes,Has deal,Yes,Yes,Yes,No,No,"Brunch, Lunch",None,None,No,None,None,Average,None,Casual,No,Yes,None
http://www.yelp.com/biz/matilda-new-york-2,Matilda,40.7268359765,-73.97772789,3.5,162,"Italian, Mexican",Has photos,matildarestaurant.com,"['East Village', 'Alphabet City']",Has menu,Reservable,Delivery system,Has slides,Sponsors,None,Has Elites,1 Ave. (L),"Tue-Thu 5:30 pm - 11 pm
Fri 5:30 pm - 11:30 pm
Sat 11:30 am - 11:30 pm
Sun 11:30 am - 11 pm",Casual,Yes,Street,$$,Yes,No,Yes,Has deal,Yes,Yes,Yes,Yes,Free,Dinner,None,None,Full Bar,None,None,Average,None,Casual,No,Yes,No
http://www.yelp.com/biz/oda-house-new-york,Oda House,40.724082,-73.982253,3.5,42,Mediterranean,Has photos,odahouse.com,"['East Village', 'Alphabet City']",Has menu,Reservable,None,Has slides,Sponsors,None,Has Elites,"2 Ave. (F)
1 Ave. (L)
Essex St. (J, M, Z)","Mon-Thu, Sun 11 am - 11 pm
Fri-Sat 11 am - 12 am",Casual,Yes,Street,$$,Yes,Yes,Yes,None,Yes,Yes,Yes,Yes,None,"Lunch, Dinner",None,None,Beer & Wine Only,None,None,Average,None,None,No,Yes,None
http://www.yelp.com/biz/shabu-tatsu-east-village-new-york,Shabu-Tatsu East Village,40.7292498,-73.9858837,4.0,307,Japanese,Has photos,shabutatsu.com,['East Village'],Has menu,None,None,None,None,None,Has Elites,"3 Ave. (L)
1 Ave. (L)
Astor Pl (4, 6, 6X)","Mon-Sun 12 pm - 3 pm
Mon-Thu, Sun 5 pm - 11 pm
Fri-Sat 5 pm - 1:30 am",Casual,Yes,Street,$$,Yes,Yes,Yes,None,No,No,Yes,No,No,Dinner,None,None,Beer & Wine Only,None,None,Average,None,Casual,No,No,No
http://www.yelp.com/biz/zabb-city-new-york,Zabb City,40.731926,-73.9861275,4.0,96,Thai,Has photos,ZabbCityNYC.com,['East Village'],Has menu,None,Delivery system,None,None,None,Has Elites,"3 Ave. (L)
1 Ave. (L)
14 St. - Union Sq (4, 5, 6, 6X)",None,Casual,Yes,Street,$$,No,Yes,No,Has deal,Yes,Yes,Yes,No,None,"Lunch, Dinner",None,None,Beer & Wine Only,None,None,Quiet,None,None,Yes,No,Yes
http://www.yelp.com/biz/brindle-room-new-york,Brindle Room,40.728287,-73.982699,4.0,285,American (New),Has photos,brindleroom.com,"['East Village', 'Alphabet City']",Has menu,Reservable,Delivery system,None,None,None,Has Elites,"1 Ave. (L)
3 Ave. (L)
Astor Pl (4, 6, 6X)","Mon, Sun 11 am - 11 pm
Tue-Fri 11 am - 12:30 am
Sat 11 am - 1 am",Casual,Yes,Street,$$,No,No,Yes,Has deal,Yes,Yes,Yes,No,No,Dinner,None,None,Full Bar,None,None,Average,None,"Casual, Intimate",No,No,None
http://www.yelp.com/biz/yuba-new-york-2,Yuba,40.7305473,-73.9900613,4.0,135,"Japanese, Sushi Bars",Has photos,None,['East Village'],Has menu,None,Delivery system,None,None,None,Has Elites,"Astor Pl (4, 6, 6X)
8 St. - Nyu (N, R)
3 Ave. (L)",Mon-Sun 11:30 am - 11 pm,Casual,Yes,Street,$$$,Yes,No,Yes,Has deal,Yes,Yes,Yes,No,Free,Dinner,None,None,Beer & Wine Only,None,None,Quiet,None,Casual,No,Yes,No
http://www.yelp.com/biz/curry-ya-new-york,Curry-Ya,40.7292,-73.986028,4.0,340,Japanese,Has photos,nycurry-ya.com,['East Village'],Has menu,None,Delivery system,None,None,None,Has Elites,"3 Ave. (L)
1 Ave. (L)
Astor Pl (4, 6, 6X)",Mon-Sun 12 pm - 11 pm,Casual,No,Street,$$,No,No,No,Has deal,Yes,Yes,Yes,No,No,"Lunch, Dinner",None,None,Beer & Wine Only,None,None,Average,None,Casual,No,No,No
http://www.yelp.com/biz/goat-town-new-york-2,Goat Town,40.7247739,-73.983626,3.5,146,American (New),Has photos,goattownnyc.com,"['East Village', 'Alphabet City']",Has menu,Reservable,None,None,None,None,Has Elites,"2 Ave. (F)
1 Ave. (L)
Delancey St. (F)","Mon-Wed 5 pm - 11 pm
Thu-Sat 5 pm - 12 am
Sun 5 pm - 10 am",Casual,Yes,Street,$$,Yes,No,Yes,None,No,Yes,Yes,No,No,Dinner,None,None,Full Bar,None,None,Average,None,"Hipster, Casual",No,No,No
http://www.yelp.com/biz/the-toucan-and-the-lion-new-york,The Toucan & The Lion,40.7264381,-73.9866046,3.5,179,Gastropubs,Has photos,thetoucanandthelion.com,['East Village'],Has menu,None,None,None,None,None,Has Elites,"2 Ave. (F)
Astor Pl (4, 6, 6X)
1 Ave. (L)","Mon-Thu 5:30 pm - 12 am
Fri 5:30 pm - 1 am
Sat 4 pm - 1 am
Sun 4 pm - 12 am",Casual,Yes,Street,$$$,Yes,No,Yes,None,No,No,Yes,No,No,Dinner,None,None,Full Bar,None,None,Average,None,Trendy,No,Yes,None
http://www.yelp.com/biz/prune-new-york,Prune,40.723918,-73.989366,4.0,685,"American (New), Breakfast & Brunch",Has photos,prunerestaurant.com,['East Village'],Has menu,None,None,None,None,Unclaimed,Has Elites,"2 Ave. (F)
Bleecker St. (4, 6, 6X)
Bowery (J)","Mon-Sun 5:30 pm - 11 pm
Sat-Sun 10 am - 3:30 pm",Casual,Yes,Street,$$$,No,No,Yes,None,No,No,Yes,No,No,"Brunch, Dinner",None,None,Full Bar,None,None,Average,None,Casual,No,No,No
http://www.yelp.com/biz/hi-collar-new-york-2,Hi-Collar,40.7292,-73.986028,4.5,24,"Japanese, Desserts, Coffee & Tea",Has photos,hi-collar.com,['East Village'],Has menu,None,None,None,None,None,Has Elites,"3 Ave. (L)
1 Ave. (L)
Astor Pl (4, 6, 6X)","Mon-Sun 8 am - 6 pm
Mon-Sat 7 pm - 1:30 am",Casual,Yes,None,$$,No,None,No,None,No,Yes,Yes,No,No,None,None,None,Beer & Wine Only,None,None,Quiet,None,None,No,No,None
http://www.yelp.com/biz/empellon-cocina-new-york,Empellon Cocina,40.7266778,-73.9861763,3.5,157,Mexican,Has photos,empellon.com/cocina,['East Village'],Has menu,Reservable,None,None,None,None,Has Elites,"2 Ave. (F)
Astor Pl (4, 6, 6X)
1 Ave. (L)","Tue, Sun 5:30 pm - 10:30 pm
Wed-Thu 5:30 pm - 11:30 pm
Fri-Sat 5:30 pm - 12 am
Sat-Sun 11 am - 3 pm",Casual,Yes,Street,$$$,Yes,No,Yes,None,No,No,Yes,No,No,Dinner,None,None,Full Bar,None,None,Loud,None,Trendy,No,No,None
http://www.yelp.com/biz/joe-and-missesdoe-new-york,Joe & MissesDoe,40.7237529,-73.989945,4.5,18,American (New),Has photos,joeandmissesdoe.com,['East Village'],Has menu,None,None,None,None,None,Has Elites,"2 Ave. (F)
Bleecker St. (4, 6, 6X)
Bowery (J)","Tue-Thu, Sun 5 pm - 11 pm
Fri-Sat 5 pm - 12 am
Sat-Sun 11 am - 4 pm",Casual,Yes,None,$$,Yes,No,Yes,Has deal,Yes,Yes,Yes,No,No,"Dinner, Late Night, Dessert",None,None,Full Bar,None,None,Average,None,Casual,No,Yes,None
http://www.yelp.com/biz/han-joo-new-york,Han Joo,40.7290107,-73.9892895,3.5,78,Korean,Has photos,hanjoonyc.com,['East Village'],Has menu,None,None,None,None,None,Has Elites,"Astor Pl (4, 6, 6X)
8 St. - Nyu (N, R)
3 Ave. (L)",Mon-Sun 11 am - 11 pm,Casual,Yes,Street,$$,Yes,Yes,Yes,None,Yes,Yes,Yes,Yes,No,Dinner,None,None,Beer & Wine Only,None,None,Average,None,Casual,No,Yes,None
